word	total	char_fix	char_issue	ne_score	ne_label	
Stirnketten	1			0.7	namedEntity	
Stjernemeteoret	1			0.7	namedEntity	
Storkeforældrene	1			0.7	namedEntity	
Storkevingerne	1			0.7	namedEntity	
Stormgaden	1			0.7	namedEntity	
Stormvinger	1			0.7	namedEntity	
Storseglbevarer	1			0.7	namedEntity	
Storseglbevarerens	1			0.7	namedEntity	
Straahalmet	1			0.7	namedEntity	
Straapelse	1			0.7	namedEntity	
Strandcommissairen	1			0.7	namedEntity	
Strandklitterne	1			0.7	namedEntity	
Strandmaager	1			0.7	namedEntity	
Strandmaagerne	1			0.7	namedEntity	
Strasburger-Taarnet	1			0.7	namedEntity	
Strebens	1			0.7	namedEntity	
Struddelen	1			0.7	namedEntity	
Strudlerne	1			0.7	namedEntity	
Studeerkammer	1			0.7	namedEntity	
Studenteraaret	1			0.7	namedEntity	
Studentersangen	1			0.7	namedEntity	
Støvklædning	1			0.7	namedEntity	
Subscribenter	1			0.7	namedEntity	
Subscription	1			0.7	namedEntity	
Sumpdunsterne	1			0.7	namedEntity	
Sundhedsblomsten	1			0.7	namedEntity	
Svaneskikkelse	1			0.7	namedEntity	
Svanetoner	1			0.7	namedEntity	
Svealandets	1			0.7	namedEntity	
Svedsker	1			0.7	namedEntity	
Svedskerne	1			0.7	namedEntity	
Svigermoder	1			0.7	namedEntity	
Svømmen	1			0.7	namedEntity	
Sydboerne	1			0.7	namedEntity	
Sygehjemmet	1			0.7	namedEntity	
Sylfelet	1			0.7	namedEntity	
Sylvester	1			0.7	namedEntity	
Sympathiens	1			0.7	namedEntity	
Synedriet	1			0.7	namedEntity	
Sælhundebeklædningen	1			0.7	namedEntity	
Sæterpigens	1			0.7	namedEntity	
Södskende	1	Sødskende	danish_variant_oe	0.7	namedEntity	
Söndermarkens	1	Søndermarkens	danish_variant_oe	0.7	namedEntity	
Søcadetacademiet	1			0.7	namedEntity	
Søcadetter	1			0.7	namedEntity	
Sødermalmen	1			0.7	namedEntity	
Sødskendebarnet	1			0.7	namedEntity	
Søe-Gutter	1			0.7	namedEntity	
Søefolkene	1			0.7	namedEntity	
Søesygen	1			0.7	namedEntity	
Sølverskyer	1			0.7	namedEntity	
Sølvhjerter	1			0.7	namedEntity	
Sølvkasketten	1			0.7	namedEntity	
Sølvlamperne	1			0.7	namedEntity	
Sølvlilierne	1			0.7	namedEntity	
Sølvtrompeter	1			0.7	namedEntity	
Sømandskundskaber	1			0.7	namedEntity	
Søndagaften	1			0.7	namedEntity	
Søndagaftener	1			0.7	namedEntity	
Søndagmorgen	1			0.7	namedEntity	
Sønderbrydelse	1			0.7	namedEntity	
Sønderrivelse	1			0.7	namedEntity	
Sørgebudskab	1			0.7	namedEntity	
Sørgeguirlande	1			0.7	namedEntity	
SørgemarschComponeret	1			0.7	namedEntity	
Sørgemarschen	1			0.7	namedEntity	
Sørgesalen	1			0.7	namedEntity	
Søvngængersken	1			0.7	namedEntity	
Taagebilleder	1			0.7	namedEntity	
Taageskikkelser	1			0.7	namedEntity	
Taagestriber	1			0.7	namedEntity	
Taarnklokken	1			0.7	namedEntity	
Taarnklokkens	1			0.7	namedEntity	
Taarnuhret	1			0.7	namedEntity	
Taarnvægterne	1			0.7	namedEntity	
Taboriters	1			0.7	namedEntity	
Taknemlighedsfølelse	1			0.7	namedEntity	
TaleSprudler	1			0.7	namedEntity	
Talerken	1			0.7	namedEntity	
Talerkenen	1			0.7	namedEntity	
Talerkener	1			0.7	namedEntity	
Tamarindebusken	1			0.7	namedEntity	
Tambouriner	1			0.7	namedEntity	
Tambourmajoren	1			0.7	namedEntity	
Tambourmarschen	1			0.7	namedEntity	
Tanke-Døning	1			0.7	namedEntity	
Tankeklangen	1			0.7	namedEntity	
Tankespirer	1			0.7	namedEntity	
Tankesøer	1			0.7	namedEntity	
Tartarens	1			0.7	namedEntity	
Tartarhytter	1			0.7	namedEntity	
Taschenbücherne	1		foreign_char	0.7	namedEntity	
Taterqvinde	1			0.7	namedEntity	
Taterqvindens	1			0.7	namedEntity	
Taushedens	1			0.7	namedEntity	
Tavlevisker	1			0.7	namedEntity	
Tejo-Floden	1			0.7	namedEntity	
Telegraphstænger	1			0.7	namedEntity	
Tempelbranden	1			0.7	namedEntity	
Tempelruinen	1			0.7	namedEntity	
Tempelsøiler	1			0.7	namedEntity	
Terrainet	1			0.7	namedEntity	
Theater-Directeuren	1			0.7	namedEntity	
Theater-Direction	1			0.7	namedEntity	
Theaterdirectionen	1			0.7	namedEntity	
Theaterplacater	1			0.7	namedEntity	
Theaterprøverne	1			0.7	namedEntity	
Theaters	1			0.7	namedEntity	
Thebens	1			0.7	namedEntity	
Thebordet	1			0.7	namedEntity	
Theekedlen	1			0.7	namedEntity	
Theekjedelen	1			0.7	namedEntity	
Theemaskinens	1			0.7	namedEntity	
Theepotten	1			0.7	namedEntity	
Thekopper	1			0.7	namedEntity	
Themaer	1			0.7	namedEntity	
Themaet	1			0.7	namedEntity	
Theologen	1			0.7	namedEntity	
Theologer	1			0.7	namedEntity	
Theologiens	1			0.7	namedEntity	
Theresianer	1			0.7	namedEntity	
Thermometer	1			0.7	namedEntity	
Theseus-Templet	1			0.7	namedEntity	
Thespis-Kærren	1			0.7	namedEntity	
Thessalien	1			0.7	namedEntity	
Thessaliens	1			0.7	namedEntity	
Thetisbilledet	1			0.7	namedEntity	
Thingsvidner	1			0.7	namedEntity	
Thronkammer	1			0.7	namedEntity	
Thyringerskoven	1			0.7	namedEntity	
Tibers	1			0.7	namedEntity	
TiderNavnet	1			0.7	namedEntity	
Tidselblomsten	1			0.7	namedEntity	
Tiggerkjærlinger	1			0.7	namedEntity	
Tiggerviser	1			0.7	namedEntity	
Tigren	1			0.7	namedEntity	
Tigrens	1			0.7	namedEntity	
Tilbagetrædende	1			0.7	namedEntity	
Tilberedet	1			0.7	namedEntity	
Tilbliven	1			0.7	namedEntity	
Tilegnelsesdigtet	1			0.7	namedEntity	
Tilspærrer	1			0.7	namedEntity	
Timeregning	1			0.7	namedEntity	
Tinskaaler	1			0.7	namedEntity	
Tip-tip-Oldemoders	1			0.7	namedEntity	
Tirailleurfægtningen	1			0.7	namedEntity	
Titchen	1			0.7	namedEntity	
Titelvignetten	1			0.7	namedEntity	
Titus-Buen	1			0.7	namedEntity	
Tjenerkammeret	1			0.7	namedEntity	
Tochter	1			0.7	namedEntity	
Todtengräber	1	Todtengræber	danish_variant_oe	0.7	namedEntity	
Tohundredeaarsfesten	1			0.7	namedEntity	
Tokaier	1			0.7	namedEntity	
Tonedybet	1			0.7	namedEntity	
Tonelandet	1			0.7	namedEntity	
Toneverden	1			0.7	namedEntity	
Tordnen	1			0.7	namedEntity	
Tornister	1			0.7	namedEntity	
TorvetForuden	1			0.7	namedEntity	
Toréadoren	1			0.7	namedEntity	
Tougruller	1			0.7	namedEntity	
Tranbesparelse	1			0.7	namedEntity	
Transfiguration	1			0.7	namedEntity	
Transfigurationen	1			0.7	namedEntity	
Trauben	1			0.7	namedEntity	
Trekroners	1			0.7	namedEntity	
Tridserne	1			0.7	namedEntity	
TriumphtogDecorationerne	1			0.7	namedEntity	
Troesbekjendelserne	1			0.7	namedEntity	
Trojanerinder	1			0.7	namedEntity	
Trolddrikken	1			0.7	namedEntity	
Troldkjærlinger	1			0.7	namedEntity	
Troldmagten	1			0.7	namedEntity	
Trudslerne	1			0.7	namedEntity	
Tryllebaandet	1			0.7	namedEntity	
Tryllelandet	1			0.7	namedEntity	
Tryllemiøden	1			0.7	namedEntity	
Trylleslottet	1			0.7	namedEntity	
Trylletoner	1			0.7	namedEntity	
Træbalkoner	1			0.7	namedEntity	
Træbalkonerne	1			0.7	namedEntity	
Træblokken	1			0.7	namedEntity	
Træbommen	1			0.7	namedEntity	
Træbægeret	1			0.7	namedEntity	
TræerDen	1			0.7	namedEntity	
Trægitter	1			0.7	namedEntity	
Trægitteret	1			0.7	namedEntity	
Trækanapper	1			0.7	namedEntity	
Trækfuglstiden	1			0.7	namedEntity	
Træladen	1			0.7	namedEntity	
Træmmer	1			0.7	namedEntity	
Træpalisader	1			0.7	namedEntity	
Træsnits-Romanzer	1			0.7	namedEntity	
Trætøfler	1			0.7	namedEntity	
Tscherkasierinder	1			0.7	namedEntity	
Turbannen	1			0.7	namedEntity	
Tværsækken	1			0.7	namedEntity	
Tyrkedrengene	1			0.7	namedEntity	
Tyrkestaden	1			0.7	namedEntity	
Tyrketiden	1			0.7	namedEntity	
Tyrolerinden	1			0.7	namedEntity	
Tyrolerinder	1			0.7	namedEntity	
Tyveqvinden	1			0.7	namedEntity	
Tærninger	1			0.7	namedEntity	
Tømmerredskab	1			0.7	namedEntity	
Tønningen	1			0.7	namedEntity	
Ubehjelpeligheder	1			0.7	namedEntity	
Ubændighed	1			0.7	namedEntity	
Udeeltagelighed	1			0.7	namedEntity	
Udskrivten	1			0.7	namedEntity	
Udslyngninger	1			0.7	namedEntity	
Udsnidning	1			0.7	namedEntity	
Ueber	1			0.7	namedEntity	
Uhrværket	1			0.7	namedEntity	
Uldstrømper	1			0.7	namedEntity	
Underofficier	1			0.7	namedEntity	
Ungarlandet	1			0.7	namedEntity	
Ungdomsglæden	1			0.7	namedEntity	
Ungdomshjertet	1			0.7	namedEntity	
Ungdomslunets	1			0.7	namedEntity	
Ungdomsmodet	1			0.7	namedEntity	
Uniondronning	1			0.7	namedEntity	
Universitets-Bibliotheket	1			0.7	namedEntity	
Universitetsbygningen	1			0.7	namedEntity	
Universitetssalen	1			0.7	namedEntity	
Unter	1			0.7	namedEntity	
Urmaterien	1			0.7	namedEntity	
Uveirskyer	1			0.7	namedEntity	
Vaarsolen	1			0.7	namedEntity	
Vaarviolen	1			0.7	namedEntity	
Vaklen	1			0.7	namedEntity	
Valdnødder	1			0.7	namedEntity	
Valdnøddetræer	1			0.7	namedEntity	
Valdnødtræerne	1			0.7	namedEntity	
Vandhvirvler	1			0.7	namedEntity	
Vandkarafler	1			0.7	namedEntity	
Vandpjadskeren	1			0.7	namedEntity	
Vandsvøber	1			0.7	namedEntity	
Vartovkonen	1			0.7	namedEntity	
Vatikanets	1			0.7	namedEntity	
Vatten	1			0.7	namedEntity	
Veddeløbs-Hestene	1			0.7	namedEntity	
Veet	1			0.7	namedEntity	
VeivanVen	1			0.7	namedEntity	
Vendome-Søilen	1			0.7	namedEntity	
Venus-Stjernen	1			0.7	namedEntity	
Venus-Templet	1			0.7	namedEntity	
Verdens-Omseilerens	1			0.7	namedEntity	
Verdensaanderne	1			0.7	namedEntity	
Verdensburet	1			0.7	namedEntity	
Verdensdybet	1			0.7	namedEntity	
Verdenslande	1			0.7	namedEntity	
Verdensslægters	1			0.7	namedEntity	
Verschwender	1			0.7	namedEntity	
Vertindens	1			0.7	namedEntity	
Vertshuus-Folkene	1			0.7	namedEntity	
Vertshuus-Stuen	1			0.7	namedEntity	
Vertshuusgaarden	1			0.7	namedEntity	
Vertshuuskonen	1			0.7	namedEntity	
Vesitter	1			0.7	namedEntity	
Vestkystbyer	1			0.7	namedEntity	
Veturin-Selskab	1			0.7	namedEntity	
Veturin-Selskaber	1			0.7	namedEntity	
Veturin-Øgene	1			0.7	namedEntity	
Veturinhestene	1			0.7	namedEntity	
Vibreren	1			0.7	namedEntity	
Vidiegreen	1			0.7	namedEntity	
Vigniernes	1			0.7	namedEntity	
Viinkjelder	1			0.7	namedEntity	
Viinløvhytter	1			0.7	namedEntity	
Viinløvsalleer	1			0.7	namedEntity	
Viinplantninger	1			0.7	namedEntity	
Vikingefruens	1			0.7	namedEntity	
Vikingegaarden	1			0.7	namedEntity	
Vikingeherren	1			0.7	namedEntity	
Vildgasser	1			0.7	namedEntity	
Vildgasserne	1			0.7	namedEntity	
Villiens	1			0.7	namedEntity	
Vindueskudderne	1			0.7	namedEntity	
Vindvets	1			0.7	namedEntity	
Vinterqvarteer	1			0.7	namedEntity	
Vinterqvarteret	1			0.7	namedEntity	
Vintervarer	1			0.7	namedEntity	
Visiteuren	1			0.7	namedEntity	
Vognlarmen	1			0.7	namedEntity	
Vognmængden	1			0.7	namedEntity	
Vognrumlen	1			0.7	namedEntity	
Volcksgarten	1			0.7	namedEntity	
Voxcabinet	1			0.7	namedEntity	
Voxkjærterne	1			0.7	namedEntity	
Voxlysstumper	1			0.7	namedEntity	
Vurderen	1			0.7	namedEntity	
VæggeHver	1			0.7	namedEntity	
Waffen	1			0.7	namedEntity	
Walachiet	1			0.7	namedEntity	
Wallacher	1			0.7	namedEntity	
Wanderers	1			0.7	namedEntity	
Wasser	1			0.7	namedEntity	
Weiber	1			0.7	namedEntity	
WeissenthurnEfter	1			0.7	namedEntity	
Wellingtontræet	1			0.7	namedEntity	
Werner	1			0.7	namedEntity	
When	1			0.7	namedEntity	
Wimmer	1			0.7	namedEntity	
Winckler	1			0.7	namedEntity	
Winthers	1			0.7	namedEntity	
Witzleben	1			0.7	namedEntity	
Wunden	1			0.7	namedEntity	
Wunder	1			0.7	namedEntity	
Wundertheater	1			0.7	namedEntity	
Wären	1	Wæren	danish_variant_oe	0.7	namedEntity	
Ynglingsaarene	1			0.7	namedEntity	
Yttringerne	1			0.7	namedEntity	
Zeiten	1			0.7	namedEntity	
Zigeunermoer	1			0.7	namedEntity	
Zigeunerne	1			0.7	namedEntity	
Zigeunerskaren	1			0.7	namedEntity	
Zunder	1			0.7	namedEntity	
Æderkoppens	1			0.7	namedEntity	
Ægers	1			0.7	namedEntity	
Ægineternes	1			0.7	namedEntity	
Ægteskabssværdet	1			0.7	namedEntity	
Ægtestandsveien	1			0.7	namedEntity	
Æolsharpetoner	1			0.7	namedEntity	
Æreportene	1			0.7	namedEntity	
Ærligheds-Capitelet	1			0.7	namedEntity	
Æselskjævebenet	1			0.7	namedEntity	
Ætheren	1			0.7	namedEntity	
Öehlenchläger	1		foreign_char	0.7	namedEntity	
ØerPrindse-Øerne	1			0.7	namedEntity	
Øien-Forblindelse	1			0.7	namedEntity	
Øienforblendelse	1			0.7	namedEntity	
Øresundet	1			0.7	namedEntity	
Ørkenlandets	1			0.7	namedEntity	
Østerlændernes	1			0.7	namedEntity	
Østerrigeren	1			0.7	namedEntity	
Aaleværket	4			0.7	namedEntity	
Academiet	4			0.7	namedEntity	
Accorder	4			0.7	namedEntity	
Alexandrien	4			0.7	namedEntity	
Apelsintræer	4			0.7	namedEntity	
Apotheket	4			0.7	namedEntity	
Armenianer	4			0.7	namedEntity	
Begrændsning	4			0.7	namedEntity	
Borghesernes	4			0.7	namedEntity	
Brocken	4			0.7	namedEntity	
Bulwer	4			0.7	namedEntity	
Burgtheater	4			0.7	namedEntity	
Cathrinesens	4			0.7	namedEntity	
Characteren	4			0.7	namedEntity	
Charakteren	4			0.7	namedEntity	
Conducteuren	4			0.7	namedEntity	
Coulisser	4			0.7	namedEntity	
Coureer	4			0.7	namedEntity	
Dideriktøren	4			0.7	namedEntity	
Donauen	4			0.7	namedEntity	
Donaufarten	4			0.7	namedEntity	
Drapperier	4			0.7	namedEntity	
Dyndkongens	4			0.7	namedEntity	
Engellænderens	4			0.7	namedEntity	
Fingren	4			0.7	namedEntity	
Flekken	4			0.7	namedEntity	
Folkevrimlen	4			0.7	namedEntity	
Fontainen	4			0.7	namedEntity	
Frankerkongen	4			0.7	namedEntity	
Fryndser	4			0.7	namedEntity	
Gaardhanen	4			0.7	namedEntity	
Germaniens	4			0.7	namedEntity	
Gretchen	4			0.7	namedEntity	
Hamren	4			0.7	namedEntity	
Hannover	4			0.7	namedEntity	
Hedningfolket	4			0.7	namedEntity	
Hefter	4			0.7	namedEntity	
Jurabjergene	4			0.7	namedEntity	
Kanarifuglen	4			0.7	namedEntity	
Kattegattet	4			0.7	namedEntity	
Kjelder	4			0.7	namedEntity	
Kjærlinger	4			0.7	namedEntity	
Kjøbenhavns-Posten	4			0.7	namedEntity	
Klokkeslet	4			0.7	namedEntity	
Knebbren	4			0.7	namedEntity	
Konstværket	4			0.7	namedEntity	
Krebsehuset	4			0.7	namedEntity	
Krigsraadinden	4			0.7	namedEntity	
Lamier	4			0.7	namedEntity	
Literaturen	4			0.7	namedEntity	
Locomotivets	4			0.7	namedEntity	
Lusiaden	4			0.7	namedEntity	
Lynstraaler	4			0.7	namedEntity	
Løgter	4			0.7	namedEntity	
Marquien	4			0.7	namedEntity	
Menneskebeen	4			0.7	namedEntity	
Musaen	4			0.7	namedEntity	
Nischer	4			0.7	namedEntity	
Pallet	4			0.7	namedEntity	
Pappegøien	4			0.7	namedEntity	
Paschaer	4			0.7	namedEntity	
Peters-Kirken	4			0.7	namedEntity	
Placater	4			0.7	namedEntity	
Pleiebroder	4			0.7	namedEntity	
Pleiefader	4			0.7	namedEntity	
Posilip-Grotten	4			0.7	namedEntity	
Præstemoer	4			0.7	namedEntity	
Qvarantaine-Bygning	4			0.7	namedEntity	
Qvistkammer	4			0.7	namedEntity	
Rhinens	4			0.7	namedEntity	
Secretairen	4			0.7	namedEntity	
Servien	4			0.7	namedEntity	
Silhouetter	4			0.7	namedEntity	
Silkegardiner	4			0.7	namedEntity	
Sneglemoer	4			0.7	namedEntity	
Stammefader	4			0.7	namedEntity	
Stürmer	4		foreign_name	0.7	namedEntity	
Sølvlamper	4			0.7	namedEntity	
Taterqvinden	4			0.7	namedEntity	
Theemaskinen	4			0.7	namedEntity	
Thronens	4			0.7	namedEntity	
Tyrkeguden	4			0.7	namedEntity	
Udstillingstiden	4			0.7	namedEntity	
Wiens	4			0.7	namedEntity	
Æblegreen	4			0.7	namedEntity	
Ædderkoppen	4			0.7	namedEntity	
Öehlenschläger	4		foreign_name	0.7	namedEntity	
Adelsbaaren	3			0.7	namedEntity	
Akasier	3			0.7	namedEntity	
Alcantara-Dalen	3			0.7	namedEntity	
Almuesmanden	3			0.7	namedEntity	
Altarbordet	3			0.7	namedEntity	
Altaret	3			0.7	namedEntity	
Andersens	3			0.7	namedEntity	
Anecdoter	3			0.7	namedEntity	
Anstrængelser	3			0.7	namedEntity	
Attelieret	3			0.7	namedEntity	
Baggesens	3			0.7	namedEntity	
Barndomsaarene	3			0.7	namedEntity	
Bazaren	3			0.7	namedEntity	
Belgien	3			0.7	namedEntity	
Beranger	3			0.7	namedEntity	
Berggreen	3			0.7	namedEntity	
Bjørnstjerne	3			0.7	namedEntity	
Blicher	3			0.7	namedEntity	
Brøndkanten	3			0.7	namedEntity	
Böhmen	3		foreign_name	0.7	namedEntity	
Bøhmen	3			0.7	namedEntity	
Cacter	3			0.7	namedEntity	
Calabriens	3			0.7	namedEntity	
Catholiken	3			0.7	namedEntity	
Cither	3			0.7	namedEntity	
Conchylier	3			0.7	namedEntity	
Coureren	3			0.7	namedEntity	
Czaren	3			0.7	namedEntity	
Daarligheder	3			0.7	namedEntity	
Declamation	3			0.7	namedEntity	
Depescher	3			0.7	namedEntity	
Derwischernes	3			0.7	namedEntity	
Dover	3			0.7	namedEntity	
Dürers	3		foreign_name	0.7	namedEntity	
Ecchoet	3			0.7	namedEntity	
Elsler	3			0.7	namedEntity	
Eselet	3			0.7	namedEntity	
Fakinen	3			0.7	namedEntity	
Forbløden	3			0.7	namedEntity	
Forskandsninger	3			0.7	namedEntity	
Forziringer	3			0.7	namedEntity	
Fostaneller	3			0.7	namedEntity	
Françaiser	3			0.7	namedEntity	
Fredagmorgen	3			0.7	namedEntity	
Fremskriden	3			0.7	namedEntity	
Gaasepigen	3			0.7	namedEntity	
Galerier	3			0.7	namedEntity	
Gensdarmerne	3			0.7	namedEntity	
Granatblomster	3			0.7	namedEntity	
Græsplainer	3			0.7	namedEntity	
Haarskjærer	3			0.7	namedEntity	
Haarskjæreren	3			0.7	namedEntity	
Hauser	3			0.7	namedEntity	
Havhexen	3			0.7	namedEntity	
Heftet	3			0.7	namedEntity	
Holgers	3			0.7	namedEntity	
Hosesokker	3			0.7	namedEntity	
Hvindingedalsbanker	3			0.7	namedEntity	
Hvormeget	3			0.7	namedEntity	
Intriguer	3			0.7	namedEntity	
Irene	3			0.7	namedEntity	
Iversens	3			0.7	namedEntity	
Jensens	3			0.7	namedEntity	
Jesusbarnet	3			0.7	namedEntity	
Jordlivet	3			0.7	namedEntity	
Kalosker	3			0.7	namedEntity	
Kjerlighed	3			0.7	namedEntity	
Kjæmpeskibet	3			0.7	namedEntity	
Konstens	3			0.7	namedEntity	
Konstner	3			0.7	namedEntity	
Konstneren	3			0.7	namedEntity	
Konstnerinde	3			0.7	namedEntity	
Krigsraaden	3			0.7	namedEntity	
Locomotivet	3			0.7	namedEntity	
Lucifer	3			0.7	namedEntity	
Løgterne	3			0.7	namedEntity	
Maltheserridderne	3			0.7	namedEntity	
Mondegofloden	3			0.7	namedEntity	
Myrden	3			0.7	namedEntity	
Mährchen	3		foreign_name	0.7	namedEntity	
Nelderne	3			0.7	namedEntity	
Nischen	3			0.7	namedEntity	
Nonnebakken	3			0.7	namedEntity	
Nættet	3			0.7	namedEntity	
Officierer	3			0.7	namedEntity	
Oldefader	3			0.7	namedEntity	
Orangehaverne	3			0.7	namedEntity	
Oxenstjernes	3			0.7	namedEntity	
Paddehammen	3			0.7	namedEntity	
Pallietter	3			0.7	namedEntity	
Pantserskjorter	3			0.7	namedEntity	
Pleiebroderen	3			0.7	namedEntity	
Punschebollen	3			0.7	namedEntity	
Pyrenæerne	3			0.7	namedEntity	
Qvaderstene	3			0.7	namedEntity	
Qvindelighed	3			0.7	namedEntity	
Randselen	3			0.7	namedEntity	
Rheden	3			0.7	namedEntity	
Roerkarlen	3			0.7	namedEntity	
Rythmer	3			0.7	namedEntity	
Røgelsekarret	3			0.7	namedEntity	
Schakalen	3			0.7	namedEntity	
Schwanthalers	3			0.7	namedEntity	
Secunder	3			0.7	namedEntity	
Servierne	3			0.7	namedEntity	
Skildter	3			0.7	namedEntity	
Skizzen	3			0.7	namedEntity	
Slutningsscenen	3			0.7	namedEntity	
Smaastene	3			0.7	namedEntity	
Sommergjækken	3			0.7	namedEntity	
Sophie-Moskeen	3			0.7	namedEntity	
Souffleuren	3			0.7	namedEntity	
Stedmoder	3			0.7	namedEntity	
Surren	3			0.7	namedEntity	
Svibler	3			0.7	namedEntity	
Svigerfader	3			0.7	namedEntity	
Theatrene	3			0.7	namedEntity	
Theebordet	3			0.7	namedEntity	
Themsens	3			0.7	namedEntity	
Thronsalen	3			0.7	namedEntity	
Tiberen	3			0.7	namedEntity	
Tragoedien	3			0.7	namedEntity	
Trappistkloster	3			0.7	namedEntity	
Tuillerierne	3			0.7	namedEntity	
Urstofferne	3			0.7	namedEntity	
Vaticanet	3			0.7	namedEntity	
Vaticanets	3			0.7	namedEntity	
Vertens	3			0.7	namedEntity	
Vierwaldstädtersøen	3		foreign_name	0.7	namedEntity	
Vintren	3			0.7	namedEntity	
Vischer	3			0.7	namedEntity	
Wer	3			0.7	namedEntity	
Yttringer	3			0.7	namedEntity	
Ædderkopper	3			0.7	namedEntity	
Ællingemoderen	3			0.7	namedEntity	
Æolus-Gaden	3			0.7	namedEntity	
Ørknen	3			0.7	namedEntity	
MONICA	172			0.65	namedEntity	
OXENSTJERNE	152			0.65	namedEntity	
CHOR	129			0.65	namedEntity	
HERMANIA	118			0.65	namedEntity	
MATHIAS	114			0.65	namedEntity	
CRESCENZ	112			0.65	namedEntity	
VALENTIN	109			0.65	namedEntity	
GRAAH	102			0.65	namedEntity	
ASHTON	94			0.65	namedEntity	
EMMA	81			0.65	namedEntity	
EDGAR	79			0.65	namedEntity	
AGNETE	72			0.65	namedEntity	
THEODOR	72			0.65	namedEntity	
LUCIE	64			0.65	namedEntity	
RENZO	63			0.65	namedEntity	
ABONDIO	59			0.65	namedEntity	
LUCIA	58			0.65	namedEntity	
FRANZL	57			0.65	namedEntity	
HAGENAU	54			0.65	namedEntity	
BUCKLAW	48			0.65	namedEntity	
CALEB	48			0.65	namedEntity	
HEMMING	47			0.65	namedEntity	
TONIO	43			0.65	namedEntity	
WENDEL	39			0.65	namedEntity	
AGNESE	36			0.65	namedEntity	
RODERIGO	35			0.65	namedEntity	
CRAIGENGELT	31			0.65	namedEntity	
GERDRUD	31			0.65	namedEntity	
ANNIE	30			0.65	namedEntity	
PERPETUA	30			0.65	namedEntity	
AILSIE	29			0.65	namedEntity	
GRISO	27			0.65	namedEntity	
IV	26			0.65	namedEntity	
GERVASIUS	25			0.65	namedEntity	
CHRISTOPHORUS	24			0.65	namedEntity	
WOLFGANG	24			0.65	namedEntity	
MYSIE	21			0.65	namedEntity	
ANDREAS	19			0.65	namedEntity	
DUEBJERG	19			0.65	namedEntity	
VERONIKA	14			0.65	namedEntity	
HINTZE	13			0.65	namedEntity	
BARRABAS	12			0.65	namedEntity	
BODIL	11			0.65	namedEntity	
IX	11			0.65	namedEntity	
HENRIK	9			0.65	namedEntity	
BIDETHEBENT	8			0.65	namedEntity	
VETURINHESTENE	8			0.65	namedEntity	
XIV	8			0.65	namedEntity	
DICH	7			0.65	namedEntity	
JOHN	7			0.65	namedEntity	
CHRISTNE	6			0.65	namedEntity	
ISAK	6			0.65	namedEntity	
VERTEN	6			0.65	namedEntity	
XV	6			0.65	namedEntity	
POVEL	5			0.65	namedEntity	
SECRETAIREN	5			0.65	namedEntity	
XVI	5			0.65	namedEntity	
Abdallah	5			0.65	namedEntity	
Abondios	5			0.65	namedEntity	
Afrikas	5			0.65	namedEntity	
Aft	5			0.65	namedEntity	
Ailsie	5			0.65	namedEntity	
Albert	5			0.65	namedEntity	
Badajoz	5			0.65	namedEntity	
Belgrad	5			0.65	namedEntity	
Belt	5			0.65	namedEntity	
Bournonville	5			0.65	namedEntity	
Braad	5			0.65	namedEntity	
Bregentved	5			0.65	namedEntity	
Carnevale	5			0.65	namedEntity	
China	5			0.65	namedEntity	
Christo	5			0.65	namedEntity	
Constantin	5			0.65	namedEntity	
Constantinopels	5			0.65	namedEntity	
Czerna-Woda	5			0.65	namedEntity	
Dalbys	5			0.65	namedEntity	
Dich	5			0.65	namedEntity	
Dorothea	5			0.65	namedEntity	
Englands	5			0.65	namedEntity	
Feuerbach	5			0.65	namedEntity	
Frankerigs	5			0.65	namedEntity	
Gaasepige	5			0.65	namedEntity	
Galata	5			0.65	namedEntity	
Graah	5			0.65	namedEntity	
Granada	5			0.65	namedEntity	
Grundtvig	5			0.65	namedEntity	
Henriette	5			0.65	namedEntity	
Hermanias	5			0.65	namedEntity	
Higham	5			0.65	namedEntity	
Hintze	5			0.65	namedEntity	
Hussein	5			0.65	namedEntity	
Huß	5			0.65	namedEntity	
Hvergang	5			0.65	namedEntity	
Ich	5			0.65	namedEntity	
Idag	5			0.65	namedEntity	
Idiotbarn	5			0.65	namedEntity	
Jenny	5			0.65	namedEntity	
Juno	5			0.65	namedEntity	
Kean	5			0.65	namedEntity	
Klædningskiste	5			0.65	namedEntity	
Koffert	5			0.65	namedEntity	
Kolding	5			0.65	namedEntity	
Koldinghuus	5			0.65	namedEntity	
Luzern	5			0.65	namedEntity	
Mantua	5			0.65	namedEntity	
Marco	5			0.65	namedEntity	
Marseille	5			0.65	namedEntity	
Militair	5			0.65	namedEntity	
Montanus	5			0.65	namedEntity	
